CustomerID,Recency,Frequency,Monetary,Churn_Status,R_Score,F_Score,M_Score,RFM_Score,Segment
16841,36,12,4006.06,Active,3,4,4,11,"Loyal Customers"
16842,100,3,1264.19,Churned,2,3,3,8,"At Risk"
16843,42,35,19571.43,Active,3,4,4,11,"Loyal Customers"
16844,562,2,614.34,Churned,1,2,2,5,Lost
16845,618,1,253.88,Churned,1,1,1,3,Lost
16846,50,3,842.41,Active,3,3,2,8,"Loyal Customers"
16847,43,2,614.89,Active,3,2,2,7,Others
16848,52,4,1411.62,Active,3,3,3,9,"Loyal Customers"
16849,186,1,124.57,Churned,2,1,1,4,Lost
16850,333,1,332.41,Churned,2,1,1,4,Lost
16851,4,3,342.45,Active,4,3,1,8,"Loyal Customers"
16852,10,2,144.91,Active,4,2,1,7,"New Customers"
16854,417,2,1408.96,Churned,1,2,3,6,Others
16855,23,2,328.40,Active,4,2,1,7,"New Customers"
16856,14,3,358.49,Active,4,3,2,9,"Loyal Customers"
16857,442,1,352.80,Churned,1,1,2,4,Lost
16858,368,10,4668.28,Churned,2,4,4,10,"At Risk"
16859,144,7,1932.41,Churned,2,4,3,9,"At Risk"
16860,452,3,1610.62,Churned,1,3,3,7,"At Risk"
16861,59,5,946.59,Active,3,3,3,9,"Loyal Customers"
16862,547,4,662.33,Churned,1,3,2,6,"At Risk"
16863,31,3,998.52,Active,3,3,3,9,"Loyal Customers"
16864,434,2,409.25,Churned,1,2,2,5,Lost
16865,401,1,130.95,Churned,1,1,1,3,Lost
16866,140,3,207.74,Churned,2,3,1,6,"At Risk"
16867,689,1,76.74,Churned,1,1,1,3,Lost
16868,394,3,393.39,Churned,1,3,2,6,"At Risk"
16869,22,4,825.42,Active,4,3,2,9,"Loyal Customers"
16870,469,1,450.16,Churned,1,1,2,4,Lost
16871,22,6,2812.34,Active,4,3,4,11,"Loyal Customers"
16872,77,6,1213.13,Active,3,3,3,9,"Loyal Customers"
16873,4,12,14617.39,Active,4,4,4,12,Champions
16874,379,1,217.74,Churned,2,1,1,4,Lost
16875,67,11,4234.53,Active,3,4,4,11,"Loyal Customers"
16876,403,1,136.01,Churned,1,1,1,3,Lost
16877,12,6,853.72,Active,4,3,2,9,"Loyal Customers"
16878,84,1,13.30,Active,3,1,1,5,Others
16880,30,8,1840.86,Active,3,4,3,10,"Loyal Customers"
16881,66,1,432.00,Active,3,1,2,6,Others
16882,66,3,705.12,Active,3,3,2,8,"Loyal Customers"
16883,187,19,2396.59,Churned,2,4,4,10,"At Risk"
16884,37,4,1073.92,Active,3,3,3,9,"Loyal Customers"
16885,15,4,710.74,Active,4,3,2,9,"Loyal Customers"
16886,456,1,134.00,Churned,1,1,1,3,Lost
16887,35,3,660.72,Active,3,3,2,8,"Loyal Customers"
16888,400,3,437.15,Churned,1,3,2,6,"At Risk"
16889,194,6,2530.90,Churned,2,3,4,9,"At Risk"
16890,476,3,285.41,Churned,1,3,1,5,"At Risk"
16891,1,11,2056.82,Active,4,4,3,11,"Loyal Customers"
16892,1,7,762.10,Active,4,4,2,10,"Loyal Customers"
16893,366,2,401.77,Churned,2,2,2,6,Lost
16894,502,3,1324.06,Churned,1,3,3,7,"At Risk"
16895,64,5,1121.42,Active,3,3,3,9,"Loyal Customers"
16896,555,1,103.95,Churned,1,1,1,3,Lost
16897,299,2,289.78,Churned,2,2,1,5,Lost
16898,26,5,1016.37,Active,3,3,3,9,"Loyal Customers"
16899,7,8,1721.02,Active,4,4,3,11,"Loyal Customers"
16900,16,3,887.11,Active,4,3,2,9,"Loyal Customers"
16901,729,1,204.26,Churned,1,1,1,3,Lost
16902,116,1,1706.88,Churned,2,1,3,6,Others
16903,29,3,1062.28,Active,3,3,3,9,"Loyal Customers"
16904,4,21,5132.37,Active,4,4,4,12,Champions
16905,5,17,5034.15,Active,4,4,4,12,Champions
16906,81,7,1448.80,Active,3,4,3,10,"Loyal Customers"
16907,29,9,1707.90,Active,3,4,3,10,"Loyal Customers"
16908,722,1,252.59,Churned,1,1,1,3,Lost
16909,72,1,379.14,Active,3,1,2,6,Others
16910,4,8,1510.06,Active,4,4,3,11,"Loyal Customers"
16911,635,2,255.25,Churned,1,2,1,4,Lost
16912,28,15,4480.31,Active,3,4,4,11,"Loyal Customers"
16913,290,3,423.91,Churned,2,3,2,7,"At Risk"
16914,36,1,208.46,Active,3,1,1,5,Others
16915,9,11,1543.18,Active,4,4,3,11,"Loyal Customers"
16916,23,4,1123.40,Active,4,3,3,10,"Loyal Customers"
16917,276,2,1857.83,Churned,2,2,3,7,Others
16918,49,16,3213.29,Active,3,4,4,11,"Loyal Customers"
16919,156,24,5125.91,Churned,2,4,4,10,"At Risk"
16920,411,1,355.45,Churned,1,1,2,4,Lost
16921,61,3,446.67,Active,3,3,2,8,"Loyal Customers"
16922,572,1,611.08,Churned,1,1,2,4,Lost
16923,12,32,13378.36,Active,4,4,4,12,Champions
16924,21,3,846.75,Active,4,3,2,9,"Loyal Customers"
16925,540,1,125.65,Churned,1,1,1,3,Lost
16926,371,5,1421.35,Churned,2,3,3,8,"At Risk"
16927,115,3,543.05,Churned,2,3,2,7,"At Risk"
16928,80,29,4113.23,Active,3,4,4,11,"Loyal Customers"
16929,3,7,1295.39,Active,4,4,3,11,"Loyal Customers"
16930,26,3,380.55,Active,3,3,2,8,"Loyal Customers"
16931,5,23,5233.62,Active,4,4,4,12,Champions
16932,53,3,440.71,Active,3,3,2,8,"Loyal Customers"
16933,1,9,3181.25,Active,4,4,4,12,Champions
16934,54,6,2110.99,Active,3,3,3,9,"Loyal Customers"
16935,381,3,535.10,Churned,1,3,2,6,"At Risk"
16936,25,2,551.17,Active,3,2,2,7,Others
16937,499,1,202.10,Churned,1,1,1,3,Lost
16938,8,9,7043.18,Active,4,4,4,12,Champions
16939,488,3,449.00,Churned,1,3,2,6,"At Risk"
16940,52,8,6427.66,Active,3,4,4,11,"Loyal Customers"
16941,611,1,33.00,Churned,1,1,1,3,Lost
16942,12,9,1920.59,Active,4,4,3,11,"Loyal Customers"
16943,211,5,1299.49,Churned,2,3,3,8,"At Risk"
16944,609,1,101.36,Churned,1,1,1,3,Lost
16945,21,33,8548.16,Active,4,4,4,12,Champions
16946,383,5,1222.04,Churned,1,3,3,7,"At Risk"
16947,235,5,955.21,Churned,2,3,3,8,"At Risk"
16948,138,7,868.77,Churned,2,4,2,8,"At Risk"
16949,3,6,1286.27,Active,4,3,3,10,"Loyal Customers"
16950,56,10,3784.37,Active,3,4,4,11,"Loyal Customers"
16951,134,3,1277.75,Churned,2,3,3,8,"At Risk"
16952,109,5,798.78,Churned,2,3,2,7,"At Risk"
16953,30,1,20.80,Active,3,1,1,5,Others
16954,0,20,6081.88,Active,4,4,4,12,Champions
16955,184,6,1309.41,Churned,2,3,3,8,"At Risk"
16956,17,1,308.74,Active,4,1,1,6,"New Customers"
16957,239,2,416.64,Churned,2,2,2,6,Lost
16958,435,1,809.44,Churned,1,1,2,4,Lost
16959,87,1,117.35,Active,3,1,1,5,Others
16960,38,8,2043.43,Active,3,4,3,10,"Loyal Customers"
16961,116,3,794.56,Churned,2,3,2,7,"At Risk"
16962,409,1,251.04,Churned,1,1,1,3,Lost
16963,187,1,110.55,Churned,2,1,1,4,Lost
16964,733,2,207.85,Churned,1,2,1,4,Lost
16965,226,1,201.19,Churned,2,1,1,4,Lost
16966,8,7,2154.97,Active,4,4,3,11,"Loyal Customers"
16967,189,1,319.02,Churned,2,1,1,4,Lost
16968,4,2,439.43,Active,4,2,2,8,"New Customers"
16969,39,3,650.41,Active,3,3,2,8,"Loyal Customers"
16970,626,1,71.40,Churned,1,1,1,3,Lost
16971,38,1,357.21,Active,3,1,2,6,Others
16972,382,2,786.25,Churned,1,2,2,5,Lost
16973,386,1,127.00,Churned,1,1,1,3,Lost
16974,522,2,365.50,Churned,1,2,2,5,Lost
16975,423,3,926.12,Churned,1,3,3,7,"At Risk"
16976,267,1,251.52,Churned,2,1,1,4,Lost
16977,395,4,496.00,Churned,1,3,2,6,"At Risk"
16978,77,3,768.88,Active,3,3,2,8,"Loyal Customers"
16979,3,9,2859.74,Active,4,4,4,12,Champions
16980,255,3,1473.33,Churned,2,3,3,8,"At Risk"
16982,60,1,384.06,Active,3,1,2,6,Others
16983,12,11,3710.22,Active,4,4,4,12,Champions
16984,88,9,10754.80,Active,3,4,4,11,"Loyal Customers"
16985,17,23,10923.16,Active,4,4,4,12,Champions
16986,29,11,4888.75,Active,3,4,4,11,"Loyal Customers"
16987,3,11,2535.90,Active,4,4,4,12,Champions
16988,5,2,382.67,Active,4,2,2,8,"New Customers"
16989,7,6,1133.25,Active,4,3,3,10,"Loyal Customers"
16990,218,2,344.00,Churned,2,2,1,5,Lost
16991,421,1,1041.21,Churned,1,1,3,5,Others
16992,10,13,5476.50,Active,4,4,4,12,Champions
16993,463,2,1950.95,Churned,1,2,3,6,Others
16996,30,9,2123.61,Active,3,4,3,10,"Loyal Customers"
16997,288,3,702.00,Churned,2,3,2,7,"At Risk"
16998,149,5,402.00,Churned,2,3,2,7,"At Risk"
16999,23,2,484.82,Active,4,2,2,8,"New Customers"
17000,396,2,406.30,Churned,1,2,2,5,Lost
17001,0,19,6640.80,Active,4,4,4,12,Champions
17002,85,7,2571.55,Active,3,4,4,11,"Loyal Customers"
17003,402,4,830.16,Churned,1,3,2,6,"At Risk"
17004,46,4,2425.16,Active,3,3,4,10,"Loyal Customers"
17005,470,2,742.36,Churned,1,2,2,5,Lost
17006,4,8,1636.32,Active,4,4,3,11,"Loyal Customers"
17007,50,7,1120.10,Active,3,4,3,10,"Loyal Customers"
17008,429,1,81.36,Churned,1,1,1,3,Lost
17009,551,1,242.06,Churned,1,1,1,3,Lost
17010,18,1,195.36,Active,4,1,1,6,"New Customers"
17011,30,3,671.70,Active,3,3,2,8,"Loyal Customers"
17012,725,1,384.16,Churned,1,1,2,4,Lost
17014,8,3,586.33,Active,4,3,2,9,"Loyal Customers"
17015,28,3,1842.56,Active,3,3,3,9,"Loyal Customers"
17016,576,1,552.40,Churned,1,1,2,4,Lost
17017,2,29,14110.61,Active,4,4,4,12,Champions
17018,40,6,2287.70,Active,3,3,3,9,"Loyal Customers"
17019,11,11,4012.20,Active,4,4,4,12,Champions
17020,542,2,935.62,Churned,1,2,3,6,Others
17021,442,6,1182.22,Churned,1,3,3,7,"At Risk"
17022,31,2,260.00,Active,3,2,1,6,Others
17023,417,3,800.18,Churned,1,3,2,6,"At Risk"
17024,45,3,95.85,Active,3,3,1,7,"Loyal Customers"
17025,60,5,1510.64,Active,3,3,3,9,"Loyal Customers"
17026,185,3,208.98,Churned,2,3,1,6,"At Risk"
17027,78,9,1327.11,Active,3,4,3,10,"Loyal Customers"
17028,581,3,1593.83,Churned,1,3,3,7,"At Risk"
17029,110,7,2137.30,Churned,2,4,3,9,"At Risk"
17030,63,1,146.87,Active,3,1,1,5,Others
17031,11,6,2773.85,Active,4,3,4,11,"Loyal Customers"
17032,547,8,3004.60,Churned,1,4,4,9,"At Risk"
17033,86,4,1332.79,Active,3,3,3,9,"Loyal Customers"
17034,16,5,1283.92,Active,4,3,3,10,"Loyal Customers"
17035,245,4,613.59,Churned,2,3,2,7,"At Risk"
17036,383,1,176.90,Churned,1,1,1,3,Lost
17037,87,1,1267.32,Active,3,1,3,7,Others
17038,30,2,743.17,Active,3,2,2,7,Others
17039,604,1,1954.99,Churned,1,1,3,5,Others
17040,137,2,463.25,Churned,2,2,2,6,Lost
17041,26,6,1686.28,Active,3,3,3,9,"Loyal Customers"
17042,2,5,1044.38,Active,4,3,3,10,"Loyal Customers"
17043,32,8,2616.55,Active,3,4,4,11,"Loyal Customers"
17044,25,12,11962.30,Active,3,4,4,11,"Loyal Customers"
17045,113,5,827.68,Churned,2,3,2,7,"At Risk"
17046,157,5,1906.07,Churned,2,3,3,8,"At Risk"
17047,85,6,2289.23,Active,3,3,3,9,"Loyal Customers"
17048,117,7,2071.68,Churned,2,4,3,9,"At Risk"
17049,2,19,9947.48,Active,4,4,4,12,Champions
17050,96,11,4691.79,Churned,2,4,4,10,"At Risk"
17051,194,4,714.39,Churned,2,3,2,7,"At Risk"
17052,28,1,413.75,Active,3,1,2,6,Others
17053,130,1,498.48,Churned,2,1,2,5,Lost
17054,28,5,1356.33,Active,3,3,3,9,"Loyal Customers"
17055,445,1,239.55,Churned,1,1,1,3,Lost
17056,738,1,128.60,Churned,1,1,1,3,Lost
17057,596,1,294.74,Churned,1,1,1,3,Lost
17058,81,3,1179.89,Active,3,3,3,9,"Loyal Customers"
17059,29,9,5602.53,Active,3,4,4,11,"Loyal Customers"
17060,266,1,234.24,Churned,2,1,1,4,Lost
17061,73,11,5232.23,Active,3,4,4,11,"Loyal Customers"
17062,313,6,1208.22,Churned,2,3,3,8,"At Risk"
17063,21,13,3638.53,Active,4,4,4,12,Champions
17064,58,3,859.35,Active,3,3,2,8,"Loyal Customers"
17065,637,2,194.70,Churned,1,2,1,4,Lost
17066,726,1,228.34,Churned,1,1,1,3,Lost
17067,724,3,454.54,Churned,1,3,2,6,"At Risk"
17068,12,47,9161.08,Active,4,4,4,12,Champions
17069,28,14,5794.28,Active,3,4,4,11,"Loyal Customers"
17070,114,2,445.32,Churned,2,2,2,6,Lost
17071,28,13,3801.20,Active,3,4,4,11,"Loyal Customers"
17072,625,1,282.05,Churned,1,1,1,3,Lost
17073,17,4,1446.09,Active,4,3,3,10,"Loyal Customers"
17074,562,1,203.05,Churned,1,1,1,3,Lost
17075,17,10,2241.73,Active,4,4,3,11,"Loyal Customers"
17076,36,6,1242.75,Active,3,3,3,9,"Loyal Customers"
17077,578,1,306.00,Churned,1,1,1,3,Lost
17078,36,2,378.20,Active,3,2,2,7,Others
17079,78,1,118.80,Active,3,1,1,5,Others
17080,22,7,957.53,Active,4,4,3,11,"Loyal Customers"
17081,25,6,964.39,Active,3,3,3,9,"Loyal Customers"
17082,33,6,4732.03,Active,3,3,4,10,"Loyal Customers"
17083,109,9,4049.79,Churned,2,4,4,10,"At Risk"
17084,35,3,5202.97,Active,3,3,4,10,"Loyal Customers"
17085,123,28,7891.41,Churned,2,4,4,10,"At Risk"
17086,7,6,2050.08,Active,4,3,3,10,"Loyal Customers"
17087,737,1,221.53,Churned,1,1,1,3,Lost
17088,28,4,1991.01,Active,3,3,3,9,"Loyal Customers"
17089,386,1,128.45,Churned,1,1,1,3,Lost
17090,4,13,3149.48,Active,4,4,4,12,Champions
17091,2,19,7811.10,Active,4,4,4,12,Champions
17092,50,11,5594.96,Active,3,4,4,11,"Loyal Customers"
17093,592,1,235.88,Churned,1,1,1,3,Lost
17094,322,2,402.20,Churned,2,2,2,6,Lost
17095,22,7,2572.25,Active,4,4,4,12,Champions
17096,15,11,3759.18,Active,4,4,4,12,Champions
17097,2,9,1340.45,Active,4,4,3,11,"Loyal Customers"
17098,381,3,591.07,Churned,1,3,2,6,"At Risk"
17099,533,1,582.17,Churned,1,1,2,4,Lost
17100,18,2,971.74,Active,4,2,3,9,"New Customers"
17101,10,7,2507.05,Active,4,4,4,12,Champions
17102,261,1,25.50,Churned,2,1,1,4,Lost
17103,722,1,424.30,Churned,1,1,2,4,Lost
17104,423,1,474.03,Churned,1,1,2,4,Lost
17105,159,2,665.78,Churned,2,2,2,6,Lost
17106,389,1,491.23,Churned,1,1,2,4,Lost
17107,33,10,16075.42,Active,3,4,4,11,"Loyal Customers"
17108,663,1,174.95,Churned,1,1,1,3,Lost
17109,29,8,1295.46,Active,3,4,3,10,"Loyal Customers"
17110,165,3,510.70,Churned,2,3,2,7,"At Risk"
17111,47,2,476.58,Active,3,2,2,7,Others
17112,502,1,205.17,Churned,1,1,1,3,Lost
17113,574,6,2322.59,Churned,1,3,4,8,"At Risk"
17114,5,8,808.62,Active,4,4,2,10,"Loyal Customers"
17115,8,7,2761.49,Active,4,4,4,12,Champions
17116,648,1,389.78,Churned,1,1,2,4,Lost
17117,288,1,116.20,Churned,2,1,1,4,Lost
17118,317,1,157.02,Churned,2,1,1,4,Lost
17119,3,2,606.91,Active,4,2,2,8,"New Customers"
17120,233,1,307.46,Churned,2,1,1,4,Lost
17121,402,1,314.74,Churned,1,1,1,3,Lost
17122,119,4,570.50,Churned,2,3,2,7,"At Risk"
17123,161,3,977.17,Churned,2,3,3,8,"At Risk"
17124,185,1,298.89,Churned,2,1,1,4,Lost
17125,50,1,259.35,Active,3,1,1,5,Others
17126,152,9,2070.44,Churned,2,4,3,9,"At Risk"
17127,428,5,1155.03,Churned,1,3,3,7,"At Risk"
17128,334,1,157.09,Churned,2,1,1,4,Lost
17129,520,1,31.85,Churned,1,1,1,3,Lost
17131,5,5,2463.17,Active,4,3,4,11,"Loyal Customers"
17132,452,2,1272.80,Churned,1,2,3,6,Others
17133,15,12,14622.33,Active,4,4,4,12,Champions
17134,106,3,637.10,Churned,2,3,2,7,"At Risk"
17135,16,10,1954.16,Active,4,4,3,11,"Loyal Customers"
17136,662,1,231.68,Churned,1,1,1,3,Lost
17137,416,6,1133.63,Churned,1,3,3,7,"At Risk"
17138,275,7,4417.27,Churned,2,4,4,10,"At Risk"
17139,15,25,19584.46,Active,4,4,4,12,Champions
17140,247,1,465.32,Churned,2,1,2,5,Lost
17141,418,4,754.33,Churned,1,3,2,6,"At Risk"
17142,239,4,1283.75,Churned,2,3,3,8,"At Risk"
17143,417,2,924.11,Churned,1,2,3,6,Others
17144,1,2,984.57,Active,4,2,3,9,"New Customers"
17145,512,4,3120.91,Churned,1,3,4,8,"At Risk"
17146,105,13,5860.24,Churned,2,4,4,10,"At Risk"
17147,22,9,3199.95,Active,4,4,4,12,Champions
17148,51,1,124.88,Active,3,1,1,5,Others
17149,451,1,143.10,Churned,1,1,1,3,Lost
17150,376,6,1375.65,Churned,2,3,3,8,"At Risk"
17151,735,1,231.90,Churned,1,1,1,3,Lost
17152,194,4,2016.50,Churned,2,3,3,8,"At Risk"
17153,24,1,213.78,Active,4,1,1,6,"New Customers"
17154,75,1,329.34,Active,3,1,1,5,Others
17155,17,7,892.46,Active,4,4,2,10,"Loyal Customers"
17156,491,1,591.87,Churned,1,1,2,4,Lost
17157,7,19,5151.90,Active,4,4,4,12,Champions
17158,32,5,1980.00,Active,3,3,3,9,"Loyal Customers"
17159,21,5,2099.59,Active,4,3,3,10,"Loyal Customers"
17160,31,17,10209.16,Active,3,4,4,11,"Loyal Customers"
17161,444,1,856.01,Churned,1,1,2,4,Lost
17162,28,10,1715.46,Active,3,4,3,10,"Loyal Customers"
17163,21,4,699.78,Active,4,3,2,9,"Loyal Customers"
17164,32,7,2467.35,Active,3,4,4,11,"Loyal Customers"
17165,284,6,1794.32,Churned,2,3,3,8,"At Risk"
17166,38,2,206.34,Active,3,2,1,6,Others
17167,379,3,867.11,Churned,2,3,2,7,"At Risk"
17168,498,1,400.20,Churned,1,1,2,4,Lost
17169,57,3,1156.73,Active,3,3,3,9,"Loyal Customers"
17170,374,2,178.68,Churned,2,2,1,5,Lost
17171,289,2,384.59,Churned,2,2,2,6,Lost
17172,78,3,956.57,Active,3,3,3,9,"Loyal Customers"
17173,5,8,3766.60,Active,4,4,4,12,Champions
17174,217,1,59.90,Churned,2,1,1,4,Lost
17175,44,4,1443.69,Active,3,3,3,9,"Loyal Customers"
17176,201,3,902.32,Churned,2,3,3,8,"At Risk"
17177,505,1,119.50,Churned,1,1,1,3,Lost
17178,731,1,436.71,Churned,1,1,2,4,Lost
17179,178,6,1507.26,Churned,2,3,3,8,"At Risk"
17180,56,11,2256.98,Active,3,4,3,10,"Loyal Customers"
17181,57,3,465.37,Active,3,3,2,8,"Loyal Customers"
17182,422,2,321.30,Churned,1,2,1,4,Lost
17183,7,6,3347.31,Active,4,3,4,11,"Loyal Customers"
17184,569,2,198.41,Churned,1,2,1,4,Lost
17185,591,3,229.46,Churned,1,3,1,5,"At Risk"
17186,46,2,144.00,Active,3,2,1,6,Others
17187,226,2,467.71,Churned,2,2,2,6,Lost
17188,11,13,4592.93,Active,4,4,4,12,Champions
17189,106,5,957.63,Churned,2,3,3,8,"At Risk"
17190,58,7,1743.04,Active,3,4,3,10,"Loyal Customers"
17191,28,15,4836.05,Active,3,4,4,11,"Loyal Customers"
17192,536,1,77.83,Churned,1,1,1,3,Lost
17193,35,9,2310.04,Active,3,4,4,11,"Loyal Customers"
17194,273,3,812.50,Churned,2,3,2,7,"At Risk"
17195,655,1,562.98,Churned,1,1,2,4,Lost
17196,427,1,352.90,Churned,1,1,2,4,Lost
17197,29,1,1013.01,Active,3,1,3,7,Others
17198,23,3,1213.88,Active,4,3,3,10,"Loyal Customers"
17199,582,1,145.12,Churned,1,1,1,3,Lost
17200,387,4,356.71,Churned,1,3,2,6,"At Risk"
17201,53,4,1242.04,Active,3,3,3,9,"Loyal Customers"
17202,420,1,160.65,Churned,1,1,1,3,Lost
17203,35,10,5575.88,Active,3,4,4,11,"Loyal Customers"
17204,175,9,5504.69,Churned,2,4,4,10,"At Risk"
17205,53,3,999.35,Active,3,3,3,9,"Loyal Customers"
17206,53,1,204.24,Active,3,1,1,5,Others
17207,652,1,303.22,Churned,1,1,1,3,Lost
17208,395,1,115.35,Churned,1,1,1,3,Lost
17209,649,3,611.60,Churned,1,3,2,6,"At Risk"
17210,392,1,253.37,Churned,1,1,1,3,Lost
17211,26,13,4046.65,Active,3,4,4,11,"Loyal Customers"
17212,253,3,794.41,Churned,2,3,2,7,"At Risk"
17213,40,13,5182.30,Active,3,4,4,11,"Loyal Customers"
17214,60,6,1069.12,Active,3,3,3,9,"Loyal Customers"
17215,464,1,186.15,Churned,1,1,1,3,Lost
17216,554,1,65.05,Churned,1,1,1,3,Lost
17217,234,2,218.00,Churned,2,2,1,5,Lost
17218,4,18,4192.68,Active,4,4,4,12,Champions
17219,31,2,259.13,Active,3,2,1,6,Others
17220,24,21,4481.75,Active,4,4,4,12,Champions
17221,7,5,978.52,Active,4,3,3,10,"Loyal Customers"
17222,65,6,1605.01,Active,3,3,3,9,"Loyal Customers"
17223,310,3,873.53,Churned,2,3,2,7,"At Risk"
17224,501,1,100.86,Churned,1,1,1,3,Lost
17225,581,1,131.15,Churned,1,1,1,3,Lost
17226,308,3,900.12,Churned,2,3,3,8,"At Risk"
17227,18,12,2022.03,Active,4,4,3,11,"Loyal Customers"
17228,15,13,3177.24,Active,4,4,4,12,Champions
17229,96,2,318.76,Churned,2,2,1,5,Lost
17230,264,18,9924.95,Churned,2,4,4,10,"At Risk"
17231,12,25,7197.04,Active,4,4,4,12,Champions
17232,2,2,421.52,Active,4,2,2,8,"New Customers"
17233,35,3,560.86,Active,3,3,2,8,"Loyal Customers"
17234,182,1,149.89,Churned,2,1,1,4,Lost
17235,25,8,1904.88,Active,3,4,3,10,"Loyal Customers"
17236,12,12,1929.26,Active,4,4,3,11,"Loyal Customers"
17237,11,4,1002.08,Active,4,3,3,10,"Loyal Customers"
17238,2,32,7783.10,Active,4,4,4,12,Champions
17239,312,4,1189.45,Churned,2,3,3,8,"At Risk"
17240,596,1,130.60,Churned,1,1,1,3,Lost
17241,385,12,2744.14,Churned,1,4,4,9,"At Risk"
17242,108,5,2889.28,Churned,2,3,4,9,"At Risk"
17243,1,69,20889.86,Active,4,4,4,12,Champions
17244,53,5,1826.04,Active,3,3,3,9,"Loyal Customers"
17245,204,2,371.63,Churned,2,2,2,6,Lost
17246,546,2,38.92,Churned,1,2,1,4,Lost
17247,15,1,282.19,Active,4,1,1,6,"New Customers"
17248,120,2,546.16,Churned,2,2,2,6,Lost
17249,428,1,68.03,Churned,1,1,1,3,Lost
17250,3,2,384.52,Active,4,2,2,8,"New Customers"
17251,362,3,812.43,Churned,2,3,2,7,"At Risk"
17252,116,2,353.86,Churned,2,2,2,6,Lost
17253,18,1,178.26,Active,4,1,1,6,"New Customers"
17254,4,3,470.73,Active,4,3,2,9,"Loyal Customers"
17255,40,4,799.13,Active,3,3,2,8,"Loyal Customers"
17256,107,5,498.93,Churned,2,3,2,7,"At Risk"
17257,436,2,192.73,Churned,1,2,1,4,Lost
17258,396,2,417.30,Churned,1,2,2,5,Lost
17259,148,6,1889.34,Churned,2,3,3,8,"At Risk"
17260,411,1,120.95,Churned,1,1,1,3,Lost
17261,509,1,230.44,Churned,1,1,1,3,Lost
17262,52,11,2757.62,Active,3,4,4,11,"Loyal Customers"
17263,208,1,63.44,Churned,2,1,1,4,Lost
17264,424,1,279.59,Churned,1,1,1,3,Lost
17265,138,2,562.90,Churned,2,2,2,6,Lost
17266,2,5,517.73,Active,4,3,2,9,"Loyal Customers"
17267,127,2,317.62,Churned,2,2,1,5,Lost
17268,107,11,1733.89,Churned,2,4,3,9,"At Risk"
17269,385,1,537.46,Churned,1,1,2,4,Lost
17270,469,2,604.40,Churned,1,2,2,5,Lost
17271,736,1,210.39,Churned,1,1,1,3,Lost
17272,42,4,2148.63,Active,3,3,3,9,"Loyal Customers"
17273,424,1,141.12,Churned,1,1,1,3,Lost
17274,35,2,577.38,Active,3,2,2,7,Others
17275,383,1,114.52,Churned,1,1,1,3,Lost
17276,402,1,508.39,Churned,1,1,2,4,Lost
17277,227,2,1065.35,Churned,2,2,3,7,Others
17278,241,2,271.24,Churned,2,2,1,5,Lost
17279,57,1,187.83,Active,3,1,1,5,Others
17280,438,1,118.86,Churned,1,1,1,3,Lost
17281,374,6,797.85,Churned,2,3,2,7,"At Risk"
17282,130,5,2339.66,Churned,2,3,4,9,"At Risk"
17283,378,1,188.46,Churned,2,1,1,4,Lost
17284,60,8,2793.16,Active,3,4,4,11,"Loyal Customers"
17285,628,2,428.34,Churned,1,2,2,5,Lost
17286,21,3,395.48,Active,4,3,2,9,"Loyal Customers"
17287,26,21,4111.96,Active,3,4,4,11,"Loyal Customers"
17288,9,11,2499.98,Active,4,4,4,12,Champions
17289,31,9,2079.39,Active,3,4,3,10,"Loyal Customers"
17290,3,8,1501.44,Active,4,4,3,11,"Loyal Customers"
17291,308,1,550.80,Churned,2,1,2,5,Lost
17292,472,2,271.75,Churned,1,2,1,4,Lost
17293,8,17,3774.23,Active,4,4,4,12,Champions
17294,669,2,467.79,Churned,1,2,2,5,Lost
17295,28,3,556.95,Active,3,3,2,8,"Loyal Customers"
17296,730,1,338.13,Churned,1,1,1,3,Lost
17297,17,1,131.78,Active,4,1,1,6,"New Customers"
17298,101,5,957.56,Churned,2,3,3,8,"At Risk"
17299,11,6,1016.08,Active,4,3,3,10,"Loyal Customers"
17300,390,2,393.64,Churned,1,2,2,5,Lost
17301,21,2,330.43,Active,4,2,1,7,"New Customers"
17302,14,5,1135.63,Active,4,3,3,10,"Loyal Customers"
17303,361,1,250.04,Churned,2,1,1,4,Lost
17304,534,1,111.50,Churned,1,1,1,3,Lost
17305,648,1,2135.46,Churned,1,1,3,5,Others
17306,10,21,9782.35,Active,4,4,4,12,Champions
17307,395,11,3999.89,Churned,1,4,4,9,"At Risk"
17308,393,2,4511.76,Churned,1,2,4,7,Others
17309,95,3,330.59,Churned,2,3,1,6,"At Risk"
17310,387,2,1025.10,Churned,1,2,3,6,Others
17311,78,6,3566.56,Active,3,3,4,10,"Loyal Customers"
17312,138,3,644.30,Churned,2,3,2,7,"At Risk"
17313,31,1,2328.84,Active,3,1,4,8,Others
17314,24,17,4904.43,Active,4,4,4,12,Champions
17315,1,43,9650.60,Active,4,4,4,12,Champions
17316,420,1,124.45,Churned,1,1,1,3,Lost
17317,46,3,2600.34,Active,3,3,4,10,"Loyal Customers"
17318,725,1,164.28,Churned,1,1,1,3,Lost
17319,669,1,29.10,Churned,1,1,1,3,Lost
17320,100,6,2895.77,Churned,2,3,4,9,"At Risk"
17321,8,6,1741.18,Active,4,3,3,10,"Loyal Customers"
17322,376,5,922.59,Churned,2,3,3,8,"At Risk"
